学校规模分类,学校ID,学校名称,标准部门编码,标准部门,管理部门(原),一级管理部门编码,一级管理部门,二级管理部门,管理项目,产品体系,产品品类,年级序数,科目,产品品牌,学习阶段,留学阶段,针对人群,项目,班级编号,班级名称,班级状态,开课日期,实际开课日期,实际结课日期,标准人数,当前人数,主教学区,教学区,季度,业务归属年,开课财季,开课财年,所属财年,年,月份,财年,财季,财月,班级归属开始季度(四季),班级归属开始季度(分春上春下),期末预收款总额,结转收入(含税),累计结转收入(含税),结课收入,期末预收款余额,当期实现收入(不含税),当期应交销项税,累计实现收入(不含税),累计应交销项税,本月结转课时,共计课时(分钟),当期完成课时(分钟),当期累计完成课时(分钟),未完成课时(分钟),当月全部结束课次,全部结束课次,系统来源,课程产品名称,班容类型,产品分类,产品分类名称
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17645720035100,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,3400,,,,3400,0,,,4,1440,240,1440,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP1769828645259,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,600,120,600,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP1773045285811,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,3400,,,,3400,0,,,4,840,240,480,360,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP1769828645259,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,600,120,600,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP1773045285811,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,3400,,,,3400,0,,,4,840,240,480,360,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP1769828645259,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,600,120,600,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17671661922018,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,720,120,720,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP1769828645259,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,600,120,600,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17671661922018,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,720,120,720,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP1769828645259,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,600,120,600,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP176982734589,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,2550,,,,2550,0,,,3,480,180,360,120,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17697724592389,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,120,120,120,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17727870441376,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,480,120,240,240,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17704586092488,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,8000,,,,8000,0,,,10,1200,600,1080,120,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17727870441376,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,480,120,240,240,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17704586092488,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,6400,,,,6400,0,,,8,1200,480,1080,120,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP1770608845592,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,840,120,840,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17697723362386,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,360,120,360,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP1770608845592,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,5100,,,,5100,0,,,6,840,360,840,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17695914611564,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1616.67,,,,1616.67,0,,,2,1440,120,1440,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP1770608845592,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,5100,,,,5100,0,,,6,840,360,840,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17695914611564,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,3233.34,,,,3233.34,0,,,4,1440,240,1440,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17695914611564,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1616.67,,,,1616.67,0,,,2,1440,120,1440,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17695914611564,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,8083.31,,,,8083.31,0,,,10,1440,600,1440,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17697717572340,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1588.89,,,,1588.89,0,,,2,1080,120,720,360,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17697717572340,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1588.89,,,,1588.89,0,,,2,1080,120,720,360,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17697717572340,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1588.89,,,,1588.89,0,,,2,1080,120,720,360,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17702503162964,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,3400,,,,3400,0,,,4,600,240,480,120,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17702503162964,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,3400,,,,3400,0,,,4,600,240,480,120,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP177043178564,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,840,120,840,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP177043178564,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,840,120,840,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17691663001930,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,800,,,,800,0,,,1,1200,60,1200,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17697717572340,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202604,2026,20264,202611,,,,1588.89,,,,1588.89,0,,,2,1080,120,840,240,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,IELTS,不区分,写作,,,,,,LP17697602691464,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1600,,,,1600,0,,,2,1200,120,660,540,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,IELTS,不区分,口语,,,,,,LP17697602691464,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,800,,,,800,0,,,1,1200,60,660,540,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,IELTS,不区分,阅读,,,,,,LP17697602691464,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,800,,,,800,0,,,1,1200,60,660,540,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,大学雅思,常规体系,IELTS,不区分,听力,,,,,,LP17588815391274,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202510,2026,20262,202605,,,,964.45,,,,964.45,0,,,2,1080,120,240,840,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,大学雅思,常规体系,IELTS,不区分,阅读,,,,,,LP17588815391274,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202510,2026,20262,202605,,,,964.44,,,,964.44,0,,,2,1080,120,240,840,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,大学雅思,常规体系,IELTS,不区分,写作,,,,,,LP1761459575955,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202511,2026,20262,202606,,,,6355.56,,,,6355.56,0,,,8,1080,480,960,120,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,大学雅思,常规体系,IELTS,不区分,写作,,,,,,LP17588815391274,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202511,2026,20262,202606,,,,964.44,,,,964.44,0,,,2,1080,120,600,480,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,大学雅思,常规体系,IELTS,不区分,写作,,,,,,LP1761459575955,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202511,2026,20262,202606,,,,1588.89,,,,1588.89,0,,,2,1080,120,960,120,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,大学雅思,常规体系,IELTS,不区分,口语,,,,,,LP1761459575955,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202511,2026,20262,202606,,,,4766.67,,,,4766.67,0,,,6,1080,360,960,120,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,大学雅思,常规体系,IELTS,不区分,听力,,,,,,LP17588815391274,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202511,2026,20262,202606,,,,964.44,,,,964.44,0,,,2,1080,120,600,480,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,大学雅思,常规体系,IELTS,不区分,阅读,,,,,,LP17588815391274,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202511,2026,20262,202606,,,,964.45,,,,964.45,0,,,2,1080,120,600,480,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,大学雅思,常规体系,IELTS,不区分,阅读,,,,,,LP1761459575955,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202512,2026,20263,202607,,,,1588.88,,,,1588.88,0,,,2,1080,120,1080,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17544756671873,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202508,2026,20261,202603,,,,0,,,,0,0,,,2,960,120,960,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17544756671873,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202508,2026,20261,202603,,,,0,,,,0,0,,,2,960,120,960,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17544756671873,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202508,2026,20261,202603,,,,0,,,,0,0,,,6,960,360,960,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17544756671873,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202508,2026,20261,202603,,,,0,,,,0,0,,,6,960,360,960,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,IELTS,不区分,口语,,,,,,LP17566401737646,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202509,2026,20262,202604,,,,850,,,,850,0,,,1,240,60,240,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,IELTS,不区分,听力,,,,,,LP17566401737646,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202509,2026,20262,202604,,,,1700,,,,1700,0,,,2,240,120,240,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,IELTS,不区分,阅读,,,,,,LP17566401737646,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202509,2026,20262,202604,,,,850,,,,850,0,,,1,240,60,240,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17645735485400,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2025,202512,2026,20263,202607,,,,1700,,,,1700,0,,,2,360,120,120,240,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17645735485400,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202601,2026,20263,202608,,,,1700,,,,1700,0,,,2,360,120,240,120,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17697597241432,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202602,2026,20263,202609,,,,1700,,,,1700,0,,,2,480,120,120,360,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17697597241432,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,3400,,,,3400,0,,,4,480,240,480,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,,2200037560,香港国际教育培训中心,,高中,常规体系,DSE,不区分,英语,,,,,,LP17697597241432,,,,,,,,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"寒假,春季,暑假,秋季",,,,,2026,202603,2026,20264,202610,,,,1700,,,,1700,0,,,2,480,120,480,0,,,高端,,,10202,1对1课时包
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKDA001D,DSE常规课程（起跑班4/6）,正常,2025-12-06 00:00:00,2025-12-06 14:20:00,2026-01-10 18:30:00,12,11,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2025,202512,2026,20263,202607,寒假,寒假,43857.18,21928.59,21928.59,,21928.59,21928.59,0,21928.59,0,8,960,480,480,480,4,4,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKTB001D,同步辅导课程（强化班4/10）,正常,2025-12-03 00:00:00,2025-12-03 17:20:00,2028-01-01 19:20:00,12,9,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2025,202512,2026,20263,202607,寒假,寒假,32474.331,28415.05,28415.05,,4059.2823,28415.05,0,28415.05,0,14,960,840,840,120,7,7,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKDA001D,DSE常规课程（起跑班4/6）,正常,2025-12-06 00:00:00,2025-12-06 14:20:00,2026-01-10 18:30:00,12,11,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,寒假,2026,20263,2026,2026,2026,202601,2026,20263,202608,寒假,寒假,43857.18,21928.59,43857.18,,0,21928.59,0,43857.18,0,8,960,480,960,0,4,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKDA003G,续-DSE常规课程（起跑3/6）,正常,2026-03-07 00:00:00,2026-03-07 08:30:00,2026-03-28 12:40:00,12,12,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,"春季,暑假,秋季,寒假",2026,20264,2026,2026,2026,202603,2026,20264,202610,春季,春季,40376.8125,40376.81,40376.81,,0,40376.81,0,40376.81,0,16,960,960,960,0,8,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKDB001A,DSE常规课程（加速）,正常,2025-09-06 00:00:00,2025-09-06 08:30:00,2025-09-27 12:40:00,12,2,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202511,2026,20262,202606,秋季,秋季,3941.136,-17242.47,3941.14,,0,-17242.47,0,3941.14,0,0,960,0,960,0,0,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKDB001A,DSE常规课程（加速）,正常,2025-09-06 00:00:00,2025-09-06 08:30:00,2025-09-27 12:40:00,12,2,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202509,2026,20262,202604,秋季,秋季,21199.86,21199.86,21199.86,,0,21199.86,0,21199.86,0,16,960,960,960,0,8,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKDB003A,DSE常规课程（加速）,正常,2025-09-07 00:00:00,2025-09-07 14:20:00,2025-09-28 18:30:00,12,4,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2025,202509,2026,20262,202604,秋季,秋季,16780.94,16780.94,16780.94,,0,16780.94,0,16780.94,0,16,960,960,960,0,8,8,报名,DSE英语全程班,小班,10100,班课
NULL,1248,香港国际教育,30,国外考试部,英联邦项目部,NULL,未归类,未归类,国外考试部,常规体系,DSE,未归类,英语,未归类,未归类,出国读本科,"初中生,高中生",非标项目（英联邦）,HKDB001A,DSE常规课程（加速）,正常,2025-09-06 00:00:00,2025-09-06 08:30:00,2025-09-27 12:40:00,12,2,香港国际教育旺角留学考试中心,香港国际教育旺角留学考试中心,秋季,2026,20262,2026,2026,2026,202603,2026,20264,202610,秋季,秋季,0,-3930.77,0,,0,-3930.77,0,0,0,0,960,0,960,0,0,8,报名,DSE英语全程班,小班,10100,班课
